is_Monday,is_Tuesday,is_Wednesday,is_Thursday,is_Friday,is_Saturday,is_Sunday,hour,is_A1,is_A2,is_A3,is_A4,is_A5,is_A6,is_A7,is_A8,passenger_origin,is_holiday,is_weekend,is_festival,rain_flag,cloudcover,temp,temp_bin,temp_range
0,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0,846,0,0,0,0,84.6,88.2,2,87–93°F
0,1,0,0,0,0,0,10,0,1,0,0,0,0,0,0,483,0,0,0,0,84.6,88.2,2,87–93°F
0,1,0,0,0,0,0,10,0,0,1,0,0,0,0,0,191,0,0,0,0,84.6,88.2,2,87–93°F
0,1,0,0,0,0,0,10,0,0,0,1,0,0,0,0,291,0,0,0,0,84.6,88.2,2,87–93°F
0,1,0,0,0,0,0,10,0,0,0,0,1,0,0,0,354,0,0,0,0,84.6,88.2,2,87–93°F
0,1,0,0,0,0,0,10,0,0,0,0,0,1,0,0,525,0,0,0,0,84.6,88.2,2,87–93°F
0,1,0,0,0,0,0,10,0,0,0,0,0,0,1,0,203,0,0,0,0,84.6,88.2,2,87–93°F
0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,1,628,0,0,0,0,84.6,88.2,2,87–93°F
0,1,0,0,0,0,0,11,1,0,0,0,0,0,0,0,552,0,0,0,0,30.0,89.5,2,87–93°F
0,1,0,0,0,0,0,11,0,1,0,0,0,0,0,0,514,0,0,0,0,30.0,89.5,2,87–93°F
0,1,0,0,0,0,0,11,0,0,1,0,0,0,0,0,197,0,0,0,0,30.0,89.5,2,87–93°F
0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,223,0,0,0,0,30.0,89.5,2,87–93°F
0,1,0,0,0,0,0,11,0,0,0,0,1,0,0,0,329,0,0,0,0,30.0,89.5,2,87–93°F
0,1,0,0,0,0,0,11,0,0,0,0,0,1,0,0,505,0,0,0,0,30.0,89.5,2,87–93°F
0,1,0,0,0,0,0,11,0,0,0,0,0,0,1,0,200,0,0,0,0,30.0,89.5,2,87–93°F
0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,1,711,0,0,0,0,30.0,89.5,2,87–93°F
0,1,0,0,0,0,0,12,1,0,0,0,0,0,0,0,449,0,0,0,0,30.0,91.9,2,87–93°F
0,1,0,0,0,0,0,12,0,1,0,0,0,0,0,0,517,0,0,0,0,30.0,91.9,2,87–93°F
0,1,0,0,0,0,0,12,0,0,1,0,0,0,0,0,156,0,0,0,0,30.0,91.9,2,87–93°F
0,1,0,0,0,0,0,12,0,0,0,1,0,0,0,0,218,0,0,0,0,30.0,91.9,2,87–93°F
0,1,0,0,0,0,0,12,0,0,0,0,1,0,0,0,276,0,0,0,0,30.0,91.9,2,87–93°F
0,1,0,0,0,0,0,12,0,0,0,0,0,1,0,0,638,0,0,0,0,30.0,91.9,2,87–93°F
0,1,0,0,0,0,0,12,0,0,0,0,0,0,1,0,235,0,0,0,0,30.0,91.9,2,87–93°F
0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,1,736,0,0,0,0,30.0,91.9,2,87–93°F
0,1,0,0,0,0,0,13,1,0,0,0,0,0,0,0,488,0,0,0,0,82.8,93.7,3,≥94°F
0,1,0,0,0,0,0,13,0,1,0,0,0,0,0,0,389,0,0,0,0,82.8,93.7,3,≥94°F
0,1,0,0,0,0,0,13,0,0,1,0,0,0,0,0,175,0,0,0,0,82.8,93.7,3,≥94°F
0,1,0,0,0,0,0,13,0,0,0,1,0,0,0,0,246,0,0,0,0,82.8,93.7,3,≥94°F
0,1,0,0,0,0,0,13,0,0,0,0,1,0,0,0,211,0,0,0,0,82.8,93.7,3,≥94°F
0,1,0,0,0,0,0,13,0,0,0,0,0,1,0,0,595,0,0,0,0,82.8,93.7,3,≥94°F
0,1,0,0,0,0,0,13,0,0,0,0,0,0,1,0,180,0,0,0,0,82.8,93.7,3,≥94°F
0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,1,537,0,0,0,0,82.8,93.7,3,≥94°F
0,1,0,0,0,0,0,14,1,0,0,0,0,0,0,0,509,0,0,0,0,30.0,93.4,3,≥94°F
0,1,0,0,0,0,0,14,0,1,0,0,0,0,0,0,348,0,0,0,0,30.0,93.4,3,≥94°F
0,1,0,0,0,0,0,14,0,0,1,0,0,0,0,0,182,0,0,0,0,30.0,93.4,3,≥94°F
0,1,0,0,0,0,0,14,0,0,0,1,0,0,0,0,230,0,0,0,0,30.0,93.4,3,≥94°F
0,1,0,0,0,0,0,14,0,0,0,0,1,0,0,0,201,0,0,0,0,30.0,93.4,3,≥94°F
0,1,0,0,0,0,0,14,0,0,0,0,0,1,0,0,596,0,0,0,0,30.0,93.4,3,≥94°F
0,1,0,0,0,0,0,14,0,0,0,0,0,0,1,0,150,0,0,0,0,30.0,93.4,3,≥94°F
0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,1,514,0,0,0,0,30.0,93.4,3,≥94°F
0,1,0,0,0,0,0,15,1,0,0,0,0,0,0,0,514,0,0,0,0,30.0,94.2,3,≥94°F
0,1,0,0,0,0,0,15,0,1,0,0,0,0,0,0,467,0,0,0,0,30.0,94.2,3,≥94°F
0,1,0,0,0,0,0,15,0,0,1,0,0,0,0,0,170,0,0,0,0,30.0,94.2,3,≥94°F
0,1,0,0,0,0,0,15,0,0,0,1,0,0,0,0,307,0,0,0,0,30.0,94.2,3,≥94°F
0,1,0,0,0,0,0,15,0,0,0,0,1,0,0,0,281,0,0,0,0,30.0,94.2,3,≥94°F
0,1,0,0,0,0,0,15,0,0,0,0,0,1,0,0,662,0,0,0,0,30.0,94.2,3,≥94°F
0,1,0,0,0,0,0,15,0,0,0,0,0,0,1,0,183,0,0,0,0,30.0,94.2,3,≥94°F
0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,1,619,0,0,0,0,30.0,94.2,3,≥94°F
0,1,0,0,0,0,0,16,1,0,0,0,0,0,0,0,715,0,0,0,0,61.8,95.5,3,≥94°F
0,1,0,0,0,0,0,16,0,1,0,0,0,0,0,0,541,0,0,0,0,61.8,95.5,3,≥94°F
0,1,0,0,0,0,0,16,0,0,1,0,0,0,0,0,258,0,0,0,0,61.8,95.5,3,≥94°F
0,1,0,0,0,0,0,16,0,0,0,1,0,0,0,0,504,0,0,0,0,61.8,95.5,3,≥94°F
0,1,0,0,0,0,0,16,0,0,0,0,1,0,0,0,529,0,0,0,0,61.8,95.5,3,≥94°F
0,1,0,0,0,0,0,16,0,0,0,0,0,1,0,0,881,0,0,0,0,61.8,95.5,3,≥94°F
0,1,0,0,0,0,0,16,0,0,0,0,0,0,1,0,233,0,0,0,0,61.8,95.5,3,≥94°F
0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,1,899,0,0,0,0,61.8,95.5,3,≥94°F
0,1,0,0,0,0,0,17,1,0,0,0,0,0,0,0,980,0,0,0,0,30.0,91.4,2,87–93°F
0,1,0,0,0,0,0,17,0,1,0,0,0,0,0,0,691,0,0,0,0,30.0,91.4,2,87–93°F
0,1,0,0,0,0,0,17,0,0,1,0,0,0,0,0,391,0,0,0,0,30.0,91.4,2,87–93°F
0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,767,0,0,0,0,30.0,91.4,2,87–93°F
0,1,0,0,0,0,0,17,0,0,0,0,1,0,0,0,640,0,0,0,0,30.0,91.4,2,87–93°F
0,1,0,0,0,0,0,17,0,0,0,0,0,1,0,0,1108,0,0,0,0,30.0,91.4,2,87–93°F
0,1,0,0,0,0,0,17,0,0,0,0,0,0,1,0,244,0,0,0,0,30.0,91.4,2,87–93°F
0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,1,1132,0,0,0,0,30.0,91.4,2,87–93°F
0,1,0,0,0,0,0,18,1,0,0,0,0,0,0,0,867,0,0,0,0,30.0,88.6,2,87–93°F
0,1,0,0,0,0,0,18,0,1,0,0,0,0,0,0,879,0,0,0,0,30.0,88.6,2,87–93°F
0,1,0,0,0,0,0,18,0,0,1,0,0,0,0,0,341,0,0,0,0,30.0,88.6,2,87–93°F
0,1,0,0,0,0,0,18,0,0,0,1,0,0,0,0,734,0,0,0,0,30.0,88.6,2,87–93°F
0,1,0,0,0,0,0,18,0,0,0,0,1,0,0,0,640,0,0,0,0,30.0,88.6,2,87–93°F
0,1,0,0,0,0,0,18,0,0,0,0,0,1,0,0,1097,0,0,0,0,30.0,88.6,2,87–93°F
0,1,0,0,0,0,0,18,0,0,0,0,0,0,1,0,306,0,0,0,0,30.0,88.6,2,87–93°F
0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,1,1240,0,0,0,0,30.0,88.6,2,87–93°F
0,1,0,0,0,0,0,19,1,0,0,0,0,0,0,0,715,0,0,0,0,79.7,89.2,2,87–93°F
0,1,0,0,0,0,0,19,0,1,0,0,0,0,0,0,693,0,0,0,0,79.7,89.2,2,87–93°F
0,1,0,0,0,0,0,19,0,0,1,0,0,0,0,0,244,0,0,0,0,79.7,89.2,2,87–93°F
0,1,0,0,0,0,0,19,0,0,0,1,0,0,0,0,467,0,0,0,0,79.7,89.2,2,87–93°F
0,1,0,0,0,0,0,19,0,0,0,0,1,0,0,0,589,0,0,0,0,79.7,89.2,2,87–93°F
0,1,0,0,0,0,0,19,0,0,0,0,0,1,0,0,838,0,0,0,0,79.7,89.2,2,87–93°F
0,1,0,0,0,0,0,19,0,0,0,0,0,0,1,0,310,0,0,0,0,79.7,89.2,2,87–93°F
0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,1,899,0,0,0,0,79.7,89.2,2,87–93°F
0,1,0,0,0,0,0,20,1,0,0,0,0,0,0,0,636,0,0,0,0,30.0,86.3,2,87–93°F
0,1,0,0,0,0,0,20,0,1,0,0,0,0,0,0,423,0,0,0,0,30.0,86.3,2,87–93°F
0,1,0,0,0,0,0,20,0,0,1,0,0,0,0,0,159,0,0,0,0,30.0,86.3,2,87–93°F
0,1,0,0,0,0,0,20,0,0,0,1,0,0,0,0,326,0,0,0,0,30.0,86.3,2,87–93°F
0,1,0,0,0,0,0,20,0,0,0,0,1,0,0,0,421,0,0,0,0,30.0,86.3,2,87–93°F
0,1,0,0,0,0,0,20,0,0,0,0,0,1,0,0,518,0,0,0,0,30.0,86.3,2,87–93°F
0,1,0,0,0,0,0,20,0,0,0,0,0,0,1,0,229,0,0,0,0,30.0,86.3,2,87–93°F
0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,1,590,0,0,0,0,30.0,86.3,2,87–93°F
0,1,0,0,0,0,0,21,1,0,0,0,0,0,0,0,462,0,0,0,0,50.0,84.3,1,79–86°F
0,1,0,0,0,0,0,21,0,1,0,0,0,0,0,0,422,0,0,0,0,50.0,84.3,1,79–86°F
0,1,0,0,0,0,0,21,0,0,1,0,0,0,0,0,130,0,0,0,0,50.0,84.3,1,79–86°F
0,1,0,0,0,0,0,21,0,0,0,1,0,0,0,0,208,0,0,0,0,50.0,84.3,1,79–86°F
0,1,0,0,0,0,0,21,0,0,0,0,1,0,0,0,191,0,0,0,0,50.0,84.3,1,79–86°F
0,1,0,0,0,0,0,21,0,0,0,0,0,1,0,0,445,0,0,0,0,50.0,84.3,1,79–86°F
0,1,0,0,0,0,0,21,0,0,0,0,0,0,1,0,151,0,0,0,0,50.0,84.3,1,79–86°F
0,1,0,0,0,0,0,21,0,0,0,0,0,0,0,1,376,0,0,0,0,50.0,84.3,1,79–86°F
0,1,0,0,0,0,0,22,1,0,0,0,0,0,0,0,410,0,0,0,1,87.7,85.7,1,79–86°F
0,1,0,0,0,0,0,22,0,1,0,0,0,0,0,0,390,0,0,0,1,87.7,85.7,1,79–86°F
0,1,0,0,0,0,0,22,0,0,1,0,0,0,0,0,100,0,0,0,1,87.7,85.7,1,79–86°F
0,1,0,0,0,0,0,22,0,0,0,1,0,0,0,0,189,0,0,0,1,87.7,85.7,1,79–86°F
0,1,0,0,0,0,0,22,0,0,0,0,1,0,0,0,133,0,0,0,1,87.7,85.7,1,79–86°F
0,1,0,0,0,0,0,22,0,0,0,0,0,1,0,0,391,0,0,0,1,87.7,85.7,1,79–86°F
0,1,0,0,0,0,0,22,0,0,0,0,0,0,1,0,107,0,0,0,1,87.7,85.7,1,79–86°F
0,1,0,0,0,0,0,22,0,0,0,0,0,0,0,1,366,0,0,0,1,87.7,85.7,1,79–86°F
0,1,0,0,0,0,0,23,1,0,0,0,0,0,0,0,269,0,0,0,0,90.0,82.9,1,79–86°F
0,1,0,0,0,0,0,23,0,1,0,0,0,0,0,0,311,0,0,0,0,90.0,82.9,1,79–86°F
0,1,0,0,0,0,0,23,0,0,1,0,0,0,0,0,112,0,0,0,0,90.0,82.9,1,79–86°F
0,1,0,0,0,0,0,23,0,0,0,1,0,0,0,0,129,0,0,0,0,90.0,82.9,1,79–86°F
0,1,0,0,0,0,0,23,0,0,0,0,1,0,0,0,129,0,0,0,0,90.0,82.9,1,79–86°F
0,1,0,0,0,0,0,23,0,0,0,0,0,1,0,0,309,0,0,0,0,90.0,82.9,1,79–86°F
0,1,0,0,0,0,0,23,0,0,0,0,0,0,1,0,124,0,0,0,0,90.0,82.9,1,79–86°F
0,1,0,0,0,0,0,23,0,0,0,0,0,0,0,1,327,0,0,0,0,90.0,82.9,1,79–86°F
0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,312,0,0,0,0,30.0,81.2,1,79–86°F
0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,310,0,0,0,0,30.0,81.2,1,79–86°F
0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,96,0,0,0,0,30.0,81.2,1,79–86°F
0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,0,167,0,0,0,0,30.0,81.2,1,79–86°F
0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,213,0,0,0,0,30.0,81.2,1,79–86°F
0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,422,0,0,0,0,30.0,81.2,1,79–86°F
0,0,1,0,0,0,0,5,0,0,0,0,0,0,1,0,98,0,0,0,0,30.0,81.2,1,79–86°F
0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,364,0,0,0,0,30.0,81.2,1,79–86°F
0,0,1,0,0,0,0,6,1,0,0,0,0,0,0,0,631,0,0,0,0,30.0,81.0,1,79–86°F
0,0,1,0,0,0,0,6,0,1,0,0,0,0,0,0,534,0,0,0,0,30.0,81.0,1,79–86°F
0,0,1,0,0,0,0,6,0,0,1,0,0,0,0,0,223,0,0,0,0,30.0,81.0,1,79–86°F
0,0,1,0,0,0,0,6,0,0,0,1,0,0,0,0,408,0,0,0,0,30.0,81.0,1,79–86°F
0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,413,0,0,0,0,30.0,81.0,1,79–86°F
0,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,778,0,0,0,0,30.0,81.0,1,79–86°F
0,0,1,0,0,0,0,6,0,0,0,0,0,0,1,0,209,0,0,0,0,30.0,81.0,1,79–86°F
0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,1,921,0,0,0,0,30.0,81.0,1,79–86°F
0,0,1,0,0,0,0,7,1,0,0,0,0,0,0,0,787,0,0,0,0,82.1,83.3,1,79–86°F
0,0,1,0,0,0,0,7,0,1,0,0,0,0,0,0,758,0,0,0,0,82.1,83.3,1,79–86°F
0,0,1,0,0,0,0,7,0,0,1,0,0,0,0,0,289,0,0,0,0,82.1,83.3,1,79–86°F
0,0,1,0,0,0,0,7,0,0,0,1,0,0,0,0,593,0,0,0,0,82.1,83.3,1,79–86°F
0,0,1,0,0,0,0,7,0,0,0,0,1,0,0,0,710,0,0,0,0,82.1,83.3,1,79–86°F
0,0,1,0,0,0,0,7,0,0,0,0,0,1,0,0,974,0,0,0,0,82.1,83.3,1,79–86°F
0,0,1,0,0,0,0,7,0,0,0,0,0,0,1,0,355,0,0,0,0,82.1,83.3,1,79–86°F
0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,1520,0,0,0,0,82.1,83.3,1,79–86°F
0,0,1,0,0,0,0,8,1,0,0,0,0,0,0,0,673,0,0,0,0,30.0,85.7,1,79–86°F
0,0,1,0,0,0,0,8,0,1,0,0,0,0,0,0,828,0,0,0,0,30.0,85.7,1,79–86°F
0,0,1,0,0,0,0,8,0,0,1,0,0,0,0,0,312,0,0,0,0,30.0,85.7,1,79–86°F
0,0,1,0,0,0,0,8,0,0,0,1,0,0,0,0,546,0,0,0,0,30.0,85.7,1,79–86°F
0,0,1,0,0,0,0,8,0,0,0,0,1,0,0,0,557,0,0,0,0,30.0,85.7,1,79–86°F
0,0,1,0,0,0,0,8,0,0,0,0,0,1,0,0,871,0,0,0,0,30.0,85.7,1,79–86°F
0,0,1,0,0,0,0,8,0,0,0,0,0,0,1,0,308,0,0,0,0,30.0,85.7,1,79–86°F
0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,1442,0,0,0,0,30.0,85.7,1,79–86°F
0,0,1,0,0,0,0,9,1,0,0,0,0,0,0,0,538,0,0,0,0,30.0,88.1,2,87–93°F
0,0,1,0,0,0,0,9,0,1,0,0,0,0,0,0,694,0,0,0,0,30.0,88.1,2,87–93°F
0,0,1,0,0,0,0,9,0,0,1,0,0,0,0,0,262,0,0,0,0,30.0,88.1,2,87–93°F
0,0,1,0,0,0,0,9,0,0,0,1,0,0,0,0,352,0,0,0,0,30.0,88.1,2,87–93°F
0,0,1,0,0,0,0,9,0,0,0,0,1,0,0,0,386,0,0,0,0,30.0,88.1,2,87–93°F
0,0,1,0,0,0,0,9,0,0,0,0,0,1,0,0,755,0,0,0,0,30.0,88.1,2,87–93°F
0,0,1,0,0,0,0,9,0,0,0,0,0,0,1,0,225,0,0,0,0,30.0,88.1,2,87–93°F
0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,1,805,0,0,0,0,30.0,88.1,2,87–93°F
0,0,1,0,0,0,0,10,1,0,0,0,0,0,0,0,557,0,0,0,0,98.9,89.6,2,87–93°F
0,0,1,0,0,0,0,10,0,1,0,0,0,0,0,0,482,0,0,0,0,98.9,89.6,2,87–93°F
0,0,1,0,0,0,0,10,0,0,1,0,0,0,0,0,190,0,0,0,0,98.9,89.6,2,87–93°F
0,0,1,0,0,0,0,10,0,0,0,1,0,0,0,0,306,0,0,0,0,98.9,89.6,2,87–93°F
0,0,1,0,0,0,0,10,0,0,0,0,1,0,0,0,232,0,0,0,0,98.9,89.6,2,87–93°F
0,0,1,0,0,0,0,10,0,0,0,0,0,1,0,0,596,0,0,0,0,98.9,89.6,2,87–93°F
0,0,1,0,0,0,0,10,0,0,0,0,0,0,1,0,205,0,0,0,0,98.9,89.6,2,87–93°F
0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,1,547,0,0,0,0,98.9,89.6,2,87–93°F
0,0,1,0,0,0,0,11,1,0,0,0,0,0,0,0,524,0,0,0,0,50.0,88.3,2,87–93°F
0,0,1,0,0,0,0,11,0,1,0,0,0,0,0,0,506,0,0,0,0,50.0,88.3,2,87–93°F
0,0,1,0,0,0,0,11,0,0,1,0,0,0,0,0,195,0,0,0,0,50.0,88.3,2,87–93°F
0,0,1,0,0,0,0,11,0,0,0,1,0,0,0,0,345,0,0,0,0,50.0,88.3,2,87–93°F
0,0,1,0,0,0,0,11,0,0,0,0,1,0,0,0,277,0,0,0,0,50.0,88.3,2,87–93°F
0,0,1,0,0,0,0,11,0,0,0,0,0,1,0,0,643,0,0,0,0,50.0,88.3,2,87–93°F
0,0,1,0,0,0,0,11,0,0,0,0,0,0,1,0,220,0,0,0,0,50.0,88.3,2,87–93°F
0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,1,603,0,0,0,0,50.0,88.3,2,87–93°F
0,0,1,0,0,0,0,12,1,0,0,0,0,0,0,0,516,0,0,0,0,50.0,88.2,2,87–93°F
0,0,1,0,0,0,0,12,0,1,0,0,0,0,0,0,541,0,0,0,0,50.0,88.2,2,87–93°F
0,0,1,0,0,0,0,12,0,0,1,0,0,0,0,0,230,0,0,0,0,50.0,88.2,2,87–93°F
0,0,1,0,0,0,0,12,0,0,0,1,0,0,0,0,277,0,0,0,0,50.0,88.2,2,87–93°F
0,0,1,0,0,0,0,12,0,0,0,0,1,0,0,0,320,0,0,0,0,50.0,88.2,2,87–93°F
0,0,1,0,0,0,0,12,0,0,0,0,0,1,0,0,743,0,0,0,0,50.0,88.2,2,87–93°F
0,0,1,0,0,0,0,12,0,0,0,0,0,0,1,0,169,0,0,0,0,50.0,88.2,2,87–93°F
0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,1,672,0,0,0,0,50.0,88.2,2,87–93°F
0,0,1,0,0,0,0,13,1,0,0,0,0,0,0,0,391,0,0,0,1,91.1,90.5,2,87–93°F
0,0,1,0,0,0,0,13,0,1,0,0,0,0,0,0,459,0,0,0,1,91.1,90.5,2,87–93°F
0,0,1,0,0,0,0,13,0,0,1,0,0,0,0,0,173,0,0,0,1,91.1,90.5,2,87–93°F
0,0,1,0,0,0,0,13,0,0,0,1,0,0,0,0,266,0,0,0,1,91.1,90.5,2,87–93°F
0,0,1,0,0,0,0,13,0,0,0,0,1,0,0,0,270,0,0,0,1,91.1,90.5,2,87–93°F
0,0,1,0,0,0,0,13,0,0,0,0,0,1,0,0,541,0,0,0,1,91.1,90.5,2,87–93°F
0,0,1,0,0,0,0,13,0,0,0,0,0,0,1,0,112,0,0,0,1,91.1,90.5,2,87–93°F
0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,1,603,0,0,0,1,91.1,90.5,2,87–93°F
0,0,1,0,0,0,0,14,1,0,0,0,0,0,0,0,346,0,0,0,0,50.0,84.6,1,79–86°F
0,0,1,0,0,0,0,14,0,1,0,0,0,0,0,0,449,0,0,0,0,50.0,84.6,1,79–86°F
0,0,1,0,0,0,0,14,0,0,1,0,0,0,0,0,132,0,0,0,0,50.0,84.6,1,79–86°F
0,0,1,0,0,0,0,14,0,0,0,1,0,0,0,0,309,0,0,0,0,50.0,84.6,1,79–86°F
0,0,1,0,0,0,0,14,0,0,0,0,1,0,0,0,292,0,0,0,0,50.0,84.6,1,79–86°F
0,0,1,0,0,0,0,14,0,0,0,0,0,1,0,0,440,0,0,0,0,50.0,84.6,1,79–86°F
0,0,1,0,0,0,0,14,0,0,0,0,0,0,1,0,114,0,0,0,0,50.0,84.6,1,79–86°F
0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,1,570,0,0,0,0,50.0,84.6,1,79–86°F
0,0,1,0,0,0,0,15,1,0,0,0,0,0,0,0,447,0,0,0,0,90.0,88.0,2,87–93°F
0,0,1,0,0,0,0,15,0,1,0,0,0,0,0,0,517,0,0,0,0,90.0,88.0,2,87–93°F
0,0,1,0,0,0,0,15,0,0,1,0,0,0,0,0,227,0,0,0,0,90.0,88.0,2,87–93°F
0,0,1,0,0,0,0,15,0,0,0,1,0,0,0,0,371,0,0,0,0,90.0,88.0,2,87–93°F
0,0,1,0,0,0,0,15,0,0,0,0,1,0,0,0,318,0,0,0,0,90.0,88.0,2,87–93°F
0,0,1,0,0,0,0,15,0,0,0,0,0,1,0,0,561,0,0,0,0,90.0,88.0,2,87–93°F
0,0,1,0,0,0,0,15,0,0,0,0,0,0,1,0,192,0,0,0,0,90.0,88.0,2,87–93°F
0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,1,771,0,0,0,0,90.0,88.0,2,87–93°F
0,0,1,0,0,0,0,16,1,0,0,0,0,0,0,0,745,0,0,0,1,88.8,92.2,2,87–93°F
0,0,1,0,0,0,0,16,0,1,0,0,0,0,0,0,733,0,0,0,1,88.8,92.2,2,87–93°F
0,0,1,0,0,0,0,16,0,0,1,0,0,0,0,0,246,0,0,0,1,88.8,92.2,2,87–93°F
0,0,1,0,0,0,0,16,0,0,0,1,0,0,0,0,561,0,0,0,1,88.8,92.2,2,87–93°F
0,0,1,0,0,0,0,16,0,0,0,0,1,0,0,0,447,0,0,0,1,88.8,92.2,2,87–93°F
0,0,1,0,0,0,0,16,0,0,0,0,0,1,0,0,944,0,0,0,1,88.8,92.2,2,87–93°F
0,0,1,0,0,0,0,16,0,0,0,0,0,0,1,0,250,0,0,0,1,88.8,92.2,2,87–93°F
0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,1,1064,0,0,0,1,88.8,92.2,2,87–93°F
0,0,1,0,0,0,0,17,1,0,0,0,0,0,0,0,842,0,0,0,0,30.0,90.1,2,87–93°F
0,0,1,0,0,0,0,17,0,1,0,0,0,0,0,0,953,0,0,0,0,30.0,90.1,2,87–93°F
0,0,1,0,0,0,0,17,0,0,1,0,0,0,0,0,295,0,0,0,0,30.0,90.1,2,87–93°F
0,0,1,0,0,0,0,17,0,0,0,1,0,0,0,0,722,0,0,0,0,30.0,90.1,2,87–93°F
0,0,1,0,0,0,0,17,0,0,0,0,1,0,0,0,577,0,0,0,0,30.0,90.1,2,87–93°F
0,0,1,0,0,0,0,17,0,0,0,0,0,1,0,0,1308,0,0,0,0,30.0,90.1,2,87–93°F
0,0,1,0,0,0,0,17,0,0,0,0,0,0,1,0,378,0,0,0,0,30.0,90.1,2,87–93°F
0,0,1,0,0,0,0,17,0,0,0,0,0,0,0,1,1096,0,0,0,0,30.0,90.1,2,87–93°F
0,0,1,0,0,0,0,18,1,0,0,0,0,0,0,0,898,0,0,0,0,30.0,87.0,2,87–93°F
0,0,1,0,0,0,0,18,0,1,0,0,0,0,0,0,927,0,0,0,0,30.0,87.0,2,87–93°F
0,0,1,0,0,0,0,18,0,0,1,0,0,0,0,0,343,0,0,0,0,30.0,87.0,2,87–93°F
0,0,1,0,0,0,0,18,0,0,0,1,0,0,0,0,635,0,0,0,0,30.0,87.0,2,87–93°F
0,0,1,0,0,0,0,18,0,0,0,0,1,0,0,0,497,0,0,0,0,30.0,87.0,2,87–93°F
0,0,1,0,0,0,0,18,0,0,0,0,0,1,0,0,1135,0,0,0,0,30.0,87.0,2,87–93°F
0,0,1,0,0,0,0,18,0,0,0,0,0,0,1,0,334,0,0,0,0,30.0,87.0,2,87–93°F
0,0,1,0,0,0,0,18,0,0,0,0,0,0,0,1,807,0,0,0,0,30.0,87.0,2,87–93°F
0,0,1,0,0,0,0,19,1,0,0,0,0,0,0,0,962,0,0,0,0,60.8,87.4,2,87–93°F
0,0,1,0,0,0,0,19,0,1,0,0,0,0,0,0,696,0,0,0,0,60.8,87.4,2,87–93°F
0,0,1,0,0,0,0,19,0,0,1,0,0,0,0,0,274,0,0,0,0,60.8,87.4,2,87–93°F
0,0,1,0,0,0,0,19,0,0,0,1,0,0,0,0,368,0,0,0,0,60.8,87.4,2,87–93°F
0,0,1,0,0,0,0,19,0,0,0,0,1,0,0,0,385,0,0,0,0,60.8,87.4,2,87–93°F
0,0,1,0,0,0,0,19,0,0,0,0,0,1,0,0,742,0,0,0,0,60.8,87.4,2,87–93°F
0,0,1,0,0,0,0,19,0,0,0,0,0,0,1,0,268,0,0,0,0,60.8,87.4,2,87–93°F
0,0,1,0,0,0,0,19,0,0,0,0,0,0,0,1,664,0,0,0,0,60.8,87.4,2,87–93°F
0,0,1,0,0,0,0,20,1,0,0,0,0,0,0,0,829,0,0,0,0,30.0,84.8,1,79–86°F
0,0,1,0,0,0,0,20,0,1,0,0,0,0,0,0,565,0,0,0,0,30.0,84.8,1,79–86°F
0,0,1,0,0,0,0,20,0,0,1,0,0,0,0,0,165,0,0,0,0,30.0,84.8,1,79–86°F
0,0,1,0,0,0,0,20,0,0,0,1,0,0,0,0,255,0,0,0,0,30.0,84.8,1,79–86°F
0,0,1,0,0,0,0,20,0,0,0,0,1,0,0,0,307,0,0,0,0,30.0,84.8,1,79–86°F
0,0,1,0,0,0,0,20,0,0,0,0,0,1,0,0,641,0,0,0,0,30.0,84.8,1,79–86°F
